pga	1.975763962065332E-4
_es	3.292939936775553E-4
toh	1.3171759747102212E-4
_er	3.292939936775553E-5
tol	9.87881981032666E-5
ton	0.0013501053740779768
pi-	3.292939936775553E-5
tor	1.975763962065332E-4
tot	1.6464699683877766E-4
la-	3.292939936775553E-4
tpa	3.292939936775553E-5
gwa	3.292939936775553E-5
coa	3.292939936775553E-5
_ga	0.002469704952581665
_gb	2.6343519494204424E-4
_gd	2.3050579557428873E-4
_gi	0.0012513171759747101
col	3.292939936775553E-5
_gh	9.87881981032666E-5
_gk	2.963645943097998E-4
_gm	1.6464699683877766E-4
cop	3.292939936775553E-5
_gl	9.87881981032666E-5
_go	1.3171759747102212E-4
_gp	1.3171759747102212E-4
_gs	1.975763962065332E-4
_gr	3.292939936775553E-5
_gu	0.0014818229715489988
lab	0.001415964172813488
laa	5.927291886195996E-4
_gt	3.622233930453109E-4
pih	3.292939936775553E-5
lad	1.6464699683877766E-4
pig	2.3050579557428873E-4
_gy	6.585879873551106E-5
pii	9.87881981032666E-5
lah	4.6101159114857746E-4
pil	8.232349841938883E-4
lag	0.002173340358271865
pik	1.6464699683877766E-4
pin	0.003753951527924131
lai	1.975763962065332E-4
lal	0.0030624341412012644
pip	2.963645943097998E-4
lak	0.0016793993677555322
lan	0.004774762908324552
pir	9.87881981032666E-5
lam	0.001119599578503688
_ha	0.0035563751317175974
pit	5.268703898840885E-4
lap	5.927291886195996E-4
pis	7.903055848261328E-4
lao	6.585879873551106E-5
lar	6.256585879873551E-4
_he	3.622233930453109E-4
lat	5.59799789251844E-4
las	5.927291886195996E-4
_hg	9.87881981032666E-5
piy	2.963645943097998E-4
_hi	0.00405031612223393
lau	3.292939936775553E-5
tra	1.975763962065332E-4
law	7.573761854583772E-4
lay	8.232349841938883E-4
_hm	3.292939936775553E-5
tre	6.585879873551106E-5
_ho	3.292939936775553E-5
lba	6.585879873551106E-5
tri	9.87881981032666E-5
_ht	3.292939936775553E-5
_hu	0.001909905163329821
gya	3.622233930453109E-4
tro	9.87881981032666E-5
lbi	3.292939936775553E-5
_ia	1.3171759747102212E-4
tru	6.585879873551106E-5
lbo	3.292939936775553E-5
_ib	0.0013501053740779768
_id	3.622233930453109E-4
_ig	2.6343519494204424E-4
gyo	6.585879873551106E-5
_ii	5.268703898840885E-4
lbu	3.292939936775553E-5
_ih	4.6101159114857746E-4
_ik	4.6101159114857746E-4
_im	3.292939936775553E-4
gyu	3.292939936775553E-5
_il	7.903055848261328E-4
tsa	1.3171759747102212E-4
_in	0.0037210221285563752
_ip	0.0025026343519494202
tse	6.585879873551106E-5
_is	0.0012183877766069548
_iu	3.292939936775553E-5
_it	0.0012513171759747101
tsi	9.87881981032666E-5
_iw	9.87881981032666E-5
_iy	2.6343519494204424E-4
tso	1.6464699683877766E-4
pko	3.292939936775553E-5
tsu	3.292939936775553E-5
cri	6.585879873551106E-5
pla	1.3171759747102212E-4
lda	6.585879873551106E-5
ple	9.87881981032666E-5
lde	3.292939936775553E-5
pli	9.87881981032666E-5
plo	1.6464699683877766E-4
_ka	0.01656348788198103
a-a	9.87881981032666E-5
ldo	9.87881981032666E-5
a-b	3.292939936775553E-5
plu	3.292939936775553E-5
a-d	9.87881981032666E-5
_kd	3.292939936775553E-5
a-g	9.87881981032666E-5
a-i	9.87881981032666E-5
_ki	0.0036222339304531085
ldu	3.292939936775553E-5
a-h	9.87881981032666E-5
a-k	9.87881981032666E-5
tub	2.6343519494204424E-4
a-m	6.585879873551106E-5
_kl	9.87881981032666E-5
a-l	1.3171759747102212E-4
tua	6.585879873551106E-5
tud	6.585879873551106E-5
_ko	7.573761854583772E-4
a-n	3.292939936775553E-5
a-p	9.87881981032666E-5
_kp	3.292939936775553E-5
a-s	1.3171759747102212E-4
tuh	9.87881981032666E-5
_kr	2.3050579557428873E-4
tug	1.6464699683877766E-4
_ku	0.002897787144362487
a-u	3.292939936775553E-5
tui	3.292939936775553E-5
a-t	1.3171759747102212E-4
tul	0.0015806111696522655
_kw	9.87881981032666E-5
tuk	3.951527924130664E-4
tun	0.001119599578503688
tum	0.0013501053740779768
lee	3.292939936775553E-5
tup	1.975763962065332E-4
leh	3.292939936775553E-5
leg	1.6464699683877766E-4
tuo	6.585879873551106E-5
tur	5.59799789251844E-4
ya’	3.292939936775553E-5
lei	3.292939936775553E-5
tut	0.0015806111696522655
tus	1.6464699683877766E-4
lek	6.585879873551106E-5
len	2.3050579557428873E-4
lem	6.585879873551106E-5
_la	0.004214963119072708
tuu	3.292939936775553E-5
tuw	5.268703898840885E-4
ler	6.585879873551106E-5
_le	1.975763962065332E-4
tuy	3.292939936775553E-5
les	3.292939936775553E-5
_li	0.003161222339304531
_ln	3.292939936775553E-5
_lo	2.6343519494204424E-4
ya-	3.292939936775553E-5
_ls	3.292939936775553E-5
_lu	0.002667281348788198
cua	3.292939936775553E-5
cuc	3.292939936775553E-5
_ma	0.01672813487881981
_mb	6.585879873551106E-5
_me	3.951527924130664E-4
_mg	3.292939936775553E-5
_mi	8.232349841938883E-4
li’	3.292939936775553E-5
twa	1.3171759747102212E-4
_ml	3.292939936775553E-5
_mo	2.6343519494204424E-4
_mu	0.001053740779768177
lga	6.256585879873551E-4
twi	9.87881981032666E-5
_mt	3.292939936775553E-5
_my	3.292939936775553E-5
lge	3.292939936775553E-5
pol	6.585879873551106E-5
pon	1.975763962065332E-4
lgi	1.6464699683877766E-4
pop	3.292939936775553E-5
li-	6.585879873551106E-5
poo	9.87881981032666E-5
por	2.963645943097998E-4
_na	0.012644889357218124
_nd	9.87881981032666E-5
pos	2.6343519494204424E-4
lgo	6.585879873551106E-5
ha-	6.585879873551106E-5
_ne	3.292939936775553E-5
yaa	2.3050579557428873E-4
_nh	3.292939936775553E-5
_ng	0.001415964172813488
yab	1.975763962065332E-4
_ni	0.0020416227608008428
yad	9.87881981032666E-5
yag	1.975763962065332E-4
yai	1.6464699683877766E-4
yah	1.3171759747102212E-4
_no	3.292939936775553E-4
yak	1.6464699683877766E-4
_nt	3.292939936775553E-5
yam	2.963645943097998E-4
lha	3.292939936775553E-5
_ns	9.87881981032666E-5
yal	3.292939936775553E-5
yan	0.002239199157007376
_nu	1.3171759747102212E-4
lhe	6.585879873551106E-5
yap	2.3050579557428873E-4
yas	6.585879873551106E-5
yar	3.292939936775553E-4
_ny	6.585879873551106E-5
yat	3.292939936775553E-5
yay	8.232349841938883E-4
_ob	6.585879873551106E-5
yba	9.87881981032666E-5
_oh	3.292939936775553E-5
tya	3.292939936775553E-5
_on	3.292939936775553E-5
_op	1.6464699683877766E-4
_os	3.292939936775553E-5
_or	2.3050579557428873E-4
lib	0.0010866701791359325
lia	3.292939936775553E-4
lid	1.975763962065332E-4
hab	5.268703898840885E-4
lif	3.292939936775553E-5
haa	9.87881981032666E-5
had	1.975763962065332E-4
lih	5.268703898840885E-4
lig	0.0013830347734457324
lii	1.3171759747102212E-4
lil	0.001613540569020021
hah	0.0012513171759747101
lik	5.927291886195996E-4
hag	4.6101159114857746E-4
lin	0.0034575869336143307
lim	9.87881981032666E-4
_pa	0.011887513171759748
hai	3.292939936775553E-5
hal	0.0020745521601685983
lip	8.561643835616438E-4
hak	9.87881981032666E-5
han	0.002897787144362487
lir	1.3171759747102212E-4
ham	7.244467860906218E-4
liq	3.292939936775553E-5
_pe	1.975763962065332E-4
lit	0.0011525289778714436
hap	2.6343519494204424E-4
lis	6.585879873551106E-4
_pg	9.87881981032666E-5
har	4.6101159114857746E-4
_pi	0.002733140147523709
hat	3.622233930453109E-4
_pl	1.975763962065332E-4
has	1.3171759747102212E-4
liw	3.292939936775553E-4
liy	6.585879873551106E-5
pra	1.3171759747102212E-4
haw	2.3050579557428873E-4
_po	4.93940990516333E-4
_pr	6.256585879873551E-4
hay	5.268703898840885E-4
pre	1.3171759747102212E-4
_pu	0.0025026343519494202
pri	2.6343519494204424E-4
_pw	6.585879873551106E-5
pro	1.975763962065332E-4
pru	1.3171759747102212E-4
pu’	9.87881981032666E-5
_qu	6.585879873551106E-5
lka	1.3171759747102212E-4
psi	3.292939936775553E-5
n-h	3.292939936775553E-5
n-l	6.585879873551106E-5
_ra	5.59799789251844E-4
lko	6.585879873551106E-5
_re	6.915173867228662E-4
n-t	3.292939936775553E-5
_rg	3.292939936775553E-5
_ri	3.951527924130664E-4
yed	3.292939936775553E-5
_rn	3.292939936775553E-5
_ro	1.6464699683877766E-4
yek	3.292939936775553E-5
lla	9.87881981032666E-5
yem	3.292939936775553E-5
yen	2.963645943097998E-4
_ru	1.3171759747102212E-4
lle	3.292939936775553E-5
yes	3.292939936775553E-5
yer	1.6464699683877766E-4
yet	6.585879873551106E-5
_sa	0.005597997892518441
_se	6.585879873551106E-4
_si	0.005433350895679663
_sh	3.292939936775553E-5
_sk	3.292939936775553E-5
lo’	3.292939936775553E-5
_so	2.3050579557428873E-4
pua	2.6343519494204424E-4
_sp	3.292939936775553E-5
_ss	3.292939936775553E-5
_su	0.003753951527924131
_st	3.292939936775553E-5
puh	3.292939936775553E-5
pug	1.3171759747102212E-4
_sy	6.585879873551106E-5
lme	3.292939936775553E-5
pui	6.585879873551106E-5
hed	3.292939936775553E-5
pul	7.244467860906218E-4
puk	9.87881981032666E-5
pun	0.0011854583772391992
pum	3.292939936775553E-4
pup	4.280821917808219E-4
pur	2.963645943097998E-4
_ta	0.0050381981032665965
hel	3.292939936775553E-5
put	0.0010866701791359325
pus	4.280821917808219E-4
lmo	3.292939936775553E-5
hen	3.951527924130664E-4
_te	2.6343519494204424E-4
hep	3.292939936775553E-5
yga	3.292939936775553E-5
heo	3.292939936775553E-5
_tg	9.87881981032666E-5
puw	1.6464699683877766E-4
her	1.3171759747102212E-4
lmu	6.585879873551106E-5
_ti	0.0035563751317175974
puy	6.585879873551106E-5
het	6.585879873551106E-5
_tl	3.292939936775553E-5
_to	1.6464699683877766E-4
_tr	1.3171759747102212E-4
_ts	1.3171759747102212E-4
_tu	0.0035563751317175974
_tw	3.292939936775553E-5
lni	3.292939936775553E-5
_ub	9.87881981032666E-5
_ud	3.292939936775553E-5
_ug	1.3171759747102212E-4
_uh	3.292939936775553E-5
_uk	9.87881981032666E-5
_um	0.0017452581664910431
_ul	2.3050579557428873E-4
_un	3.622233930453109E-4
pwa	6.585879873551106E-5
_up	1.3171759747102212E-4
_us	2.963645943097998E-4
_ur	6.585879873551106E-5
_uu	4.6101159114857746E-4
_ut	1.3171759747102212E-4
pwe	3.292939936775553E-5
_uw	3.292939936775553E-5
hga	3.292939936775553E-5
lol	1.3171759747102212E-4
hgg	6.585879873551106E-5
lok	6.585879873551106E-5
lon	0.0014488935721812435
lom	3.292939936775553E-5
hgi	3.292939936775553E-5
loo	4.280821917808219E-4
lor	6.585879873551106E-5
lot	9.87881981032666E-5
los	9.87881981032666E-5
_vi	3.292939936775553E-5
uaa	3.292939936775553E-5
yid	3.292939936775553E-5
uad	3.292939936775553E-5
lpa	6.585879873551106E-5
lpe	3.292939936775553E-5
uan	1.6464699683877766E-4
lpi	3.292939936775553E-5
uar	3.292939936775553E-5
_wa	5.268703898840885E-4
hhi	3.292939936775553E-5
lpo	3.292939936775553E-5
lpu	3.292939936775553E-5
_wi	1.6464699683877766E-4
uba	4.93940990516333E-4
pya	3.292939936775553E-5
ube	3.292939936775553E-5
ubh	2.3050579557428873E-4
ubi	1.6464699683877766E-4
ubl	9.87881981032666E-5
ud-	1.3171759747102212E-4
hib	9.87881981032666E-5
hia	9.87881981032666E-5
ubo	7.903055848261328E-4
daa	5.927291886195996E-4
dad	7.244467860906218E-4
hih	0.0011854583772391992
hig	3.292939936775553E-4
ubs	3.292939936775553E-5
pyo	6.585879873551106E-5
ubu	0.001119599578503688
hii	3.292939936775553E-5
dah	2.963645943097998E-4
hil	5.59799789251844E-4
hik	2.6343519494204424E-4
dag	3.292939936775553E-4
hin	0.0036222339304531085
dai	1.6464699683877766E-4
uby	6.585879873551106E-5
him	8.890937829293994E-4
dal	0.002239199157007376
hip	3.292939936775553E-5
dak	2.963645943097998E-4
dan	6.585879873551106E-4
hir	3.951527924130664E-4
dam	6.256585879873551E-4
dap	1.975763962065332E-4
hit	2.3050579557428873E-4
his	3.292939936775553E-5
dao	3.292939936775553E-5
dar	4.6101159114857746E-4
dat	1.975763962065332E-4
das	2.3050579557428873E-4
hiw	2.6343519494204424E-4
dau	6.585879873551106E-5
hiy	4.6101159114857746E-4
uch	3.292939936775553E-5
daw	6.585879873551106E-5
day	6.585879873551106E-5
_ya	8.561643835616438E-4
_ye	3.292939936775553E-5
yla	3.292939936775553E-5
udb	3.292939936775553E-5
yle	3.292939936775553E-5
_yo	3.292939936775553E-5
dbu	3.292939936775553E-5
udh	3.292939936775553E-5
_yu	3.622233930453109E-4
lsa	9.87881981032666E-5
udi	3.292939936775553E-5
yo’	6.585879873551106E-5
lsi	3.292939936775553E-5
lu-	3.292939936775553E-5
udu	1.6464699683877766E-4
udy	1.3171759747102212E-4
de-	3.292939936775553E-5
lta	1.975763962065332E-4
lte	3.292939936775553E-5
uen	3.292939936775553E-5
hli	3.292939936775553E-5
lto	3.292939936775553E-5
lub	8.561643835616438E-4
lua	1.3171759747102212E-4
lud	3.292939936775553E-5
luh	4.6101159114857746E-4
lug	4.280821917808219E-4
deb	3.292939936775553E-5
lui	6.585879873551106E-5
lul	7.903055848261328E-4
luk	2.963645943097998E-4
dec	3.292939936775553E-5
lun	0.001415964172813488
lum	0.0018111169652265543
deh	6.585879873551106E-5
lup	2.3050579557428873E-4
luo	3.292939936775553E-5
hmm	3.292939936775553E-5
del	9.87881981032666E-5
lut	1.3171759747102212E-4
lus	3.292939936775553E-4
dek	6.585879873551106E-5
den	6.585879873551106E-5
dem	3.292939936775553E-5
uga	6.256585879873551E-4
luw	2.3050579557428873E-4
der	6.585879873551106E-5
ugb	9.87881981032666E-5
luy	3.292939936775553E-5
det	6.585879873551106E-5
des	6.585879873551106E-5
ugi	1.3171759747102212E-4
ugh	1.6464699683877766E-4
yon	9.220231822971549E-4
dey	3.292939936775553E-5
ugm	3.292939936775553E-5
ugo	4.93940990516333E-4
yos	1.3171759747102212E-4
ugn	9.87881981032666E-5
yor	9.87881981032666E-5
ugp	6.585879873551106E-5
o’n	6.585879873551106E-5
ugr	3.292939936775553E-5
ugu	4.6101159114857746E-4
ugt	2.963645943097998E-4
ugy	6.585879873551106E-5
ypa	3.292939936775553E-5
uha	0.0011854583772391992
lwa	9.87881981032666E-5
uhi	2.963645943097998E-4
uho	2.963645943097998E-4
uhu	4.93940990516333E-4
hon	2.3050579557428873E-4
uie	9.87881981032666E-5
uk-	3.292939936775553E-5
uin	3.292939936775553E-5
dhi	3.292939936775553E-5
uiy	3.292939936775553E-5
lya	2.963645943097998E-4
ul-	6.585879873551106E-5
lye	1.3171759747102212E-4
dib	6.585879873551106E-5
lyi	3.292939936775553E-5
dia	3.292939936775553E-5
did	1.6464699683877766E-4
dic	3.292939936775553E-5
lyo	9.87881981032666E-5
dig	1.975763962065332E-4
dii	9.87881981032666E-5
dil	6.256585879873551E-4
ysa	2.963645943097998E-4
dik	1.3171759747102212E-4
din	0.0010208113804004214
uka	9.220231822971549E-4
dip	3.292939936775553E-5
w-a	3.292939936775553E-5
dir	3.292939936775553E-5
ukb	6.585879873551106E-5
dit	9.87881981032666E-5
dis	2.3050579557428873E-4
uki	9.87881981032666E-5
diw	6.585879873551106E-5
ukh	1.3171759747102212E-4
diy	2.3050579557428873E-4
ukl	3.622233930453109E-4
uko	5.268703898840885E-4
uks	2.6343519494204424E-4
w-s	3.292939936775553E-5
uku	8.232349841938883E-4
ukt	6.585879873551106E-5
w-t	3.292939936775553E-5
yta	3.292939936775553E-5
ulb	3.292939936775553E-5
ula	0.002403846153846154
dju	6.585879873551106E-5
ulh	6.585879873551106E-5
ulg	1.975763962065332E-4
uli	9.220231822971549E-4
yto	3.292939936775553E-5
ulk	3.292939936775553E-5
un-	6.585879873551106E-5
ulp	1.6464699683877766E-4
ulo	0.002107481559536354
dka	9.87881981032666E-5
ult	2.6343519494204424E-4
uls	6.585879873551106E-5
ulu	0.002107481559536354
ulw	6.585879873551106E-5
uly	1.975763962065332E-4
yua	1.6464699683877766E-4
uma	0.005301633298208641
yud	3.292939936775553E-5
yug	9.87881981032666E-5
umb	4.6101159114857746E-4
ume	6.585879873551106E-5
yui	6.585879873551106E-5
yuh	9.87881981032666E-5
umg	6.585879873551106E-5
yuk	1.6464699683877766E-4
umi	0.002337987355110643
yum	1.975763962065332E-4
yun	3.292939936775553E-4
hta	6.585879873551106E-5
yup	6.585879873551106E-5
yus	6.585879873551106E-5
umo	1.3171759747102212E-4
yur	3.292939936775553E-5
dla	1.975763962065332E-4
ump	0.0011525289778714436
umu	0.0034575869336143307
yuy	1.3171759747102212E-4
dlg	9.87881981032666E-5
una	0.0011854583772391992
und	5.59799789251844E-4
unc	3.292939936775553E-5
ung	0.0031941517386722866
do’	6.585879873551106E-5
uni	6.915173867228662E-4
unl	1.975763962065332E-4
hub	1.3171759747102212E-4
hud	6.585879873551106E-5
uno	0.0011525289778714436
unt	9.220231822971549E-4
huh	2.963645943097998E-4
uns	9.87881981032666E-5
hug	6.585879873551106E-5
unu	8.561643835616438E-4
hul	5.927291886195996E-4
huk	2.6343519494204424E-4
unw	1.3171759747102212E-4
hun	6.585879873551106E-5
uny	1.3171759747102212E-4
hum	0.0010208113804004214
ywa	9.87881981032666E-5
hup	3.292939936775553E-5
ma’	3.292939936775553E-5
hus	2.3050579557428873E-4
huw	1.6464699683877766E-4
-aa	6.585879873551106E-5
-ab	9.87881981032666E-5
-ag	3.292939936775553E-5
-ah	3.292939936775553E-5
uon	6.585879873551106E-5
-ak	3.292939936775553E-5
-al	9.87881981032666E-5
ma-	6.585879873551106E-5
-an	2.3050579557428873E-4
-ap	3.292939936775553E-5
-ar	1.3171759747102212E-4
-aw	6.585879873551106E-5
-ay	1.975763962065332E-4
upa	4.280821917808219E-4
-ba	5.59799789251844E-4
upi	2.3050579557428873E-4
upl	1.3171759747102212E-4
upk	3.292939936775553E-5
-bi	9.87881981032666E-5
upo	1.3171759747102212E-4
upu	6.915173867228662E-4
-bu	1.975763962065332E-4
dok	9.87881981032666E-5
don	4.280821917808219E-4
doo	6.585879873551106E-5
dor	6.585879873551106E-5
dos	3.292939936775553E-5
maa	0.0014818229715489988
us-	1.3171759747102212E-4
mab	0.0017452581664910431
mad	9.87881981032666E-4
mag	0.0019428345626975763
mai	1.975763962065332E-4
mah	0.0022062697576396206
mak	8.890937829293994E-4
mam	0.002469704952581665
mal	0.003325869336143309
mao	6.585879873551106E-5
man	0.0033587987355110645
map	0.0010866701791359325
mas	0.0024367755532139095
mar	0.0012513171759747101
mau	4.6101159114857746E-4
mat	0.003424657534246575
maw	3.292939936775553E-4
urb	3.292939936775553E-5
may	7.244467860906218E-4
ura	2.963645943097998E-4
urd	3.292939936775553E-5
-da	2.3050579557428873E-4
urg	6.585879873551106E-5
mba	9.220231822971549E-4
uri	3.622233930453109E-4
ut-	3.292939936775553E-5
mbe	6.585879873551106E-5
-di	1.3171759747102212E-4
uro	3.622233930453109E-4
mbi	3.622233930453109E-4
uru	5.927291886195996E-4
mbo	1.3171759747102212E-4
mbr	1.3171759747102212E-4
ury	3.292939936775553E-5
mbu	1.3171759747102212E-4
usa	0.0010208113804004214
usb	3.292939936775553E-5
s-a	3.292939936775553E-5
usg	3.292939936775553E-5
s-e	3.292939936775553E-5
usi	5.59799789251844E-4
s-d	6.585879873551106E-5
usm	6.585879873551106E-5
s-h	3.292939936775553E-5
usl	3.292939936775553E-5
uso	4.6101159114857746E-4
s-k	3.292939936775553E-5
s-m	1.6464699683877766E-4
s-l	6.585879873551106E-5
s-o	6.585879873551106E-5
s-n	3.292939936775553E-5
dre	3.292939936775553E-5
usu	0.0011525289778714436
ust	7.244467860906218E-4
s-p	6.585879873551106E-5
usy	1.3171759747102212E-4
dri	6.585879873551106E-5
-es	3.292939936775553E-5
dro	3.292939936775553E-5
uta	5.927291886195996E-4
ute	3.292939936775553E-5
utg	3.292939936775553E-5
uti	7.903055848261328E-4
mda	4.280821917808219E-4
utl	4.280821917808219E-4
uto	8.561643835616438E-4
uts	1.975763962065332E-4
utu	0.0018440463645943098
uty	3.292939936775553E-5
uua	3.292939936775553E-5
b-l	3.292939936775553E-5
uub	3.292939936775553E-5
uug	6.585879873551106E-5
-ga	1.975763962065332E-4
uuk	1.3171759747102212E-4
uum	3.292939936775553E-5
uul	1.6464699683877766E-4
med	1.3171759747102212E-4
uun	3.292939936775553E-4
-gi	3.292939936775553E-5
-gk	3.292939936775553E-5
uup	6.585879873551106E-5
uus	3.292939936775553E-4
mem	6.585879873551106E-5
uut	1.3171759747102212E-4
uuw	6.585879873551106E-5
men	2.6343519494204424E-4
uuy	3.292939936775553E-5
mes	2.3050579557428873E-4
-gu	3.292939936775553E-5
mer	3.292939936775553E-5
met	6.585879873551106E-5
-ha	1.3171759747102212E-4
-he	6.585879873551106E-5
-hi	2.3050579557428873E-4
dua	3.292939936775553E-5
dud	1.975763962065332E-4
dug	2.3050579557428873E-4
dui	3.292939936775553E-5
dul	4.280821917808219E-4
duk	1.3171759747102212E-4
dun	1.3171759747102212E-4
dum	6.915173867228662E-4
uwa	0.0010208113804004214
dur	2.3050579557428873E-4
uwe	7.573761854583772E-4
uwg	3.292939936775553E-5
uwi	4.93940990516333E-4
-ib	3.292939936775553E-5
mga	6.585879873551106E-5
duw	6.585879873551106E-5
uy-	6.585879873551106E-5
duy	3.292939936775553E-5
-ii	9.87881981032666E-5
mgi	3.292939936775553E-5
-ik	6.585879873551106E-5
-il	3.292939936775553E-5
-in	6.585879873551106E-5
mgm	3.292939936775553E-5
-ir	3.292939936775553E-5
-is	1.6464699683877766E-4
mha	3.292939936775553E-5
uya	1.975763962065332E-4
-ka	3.622233930453109E-4
mib	6.585879873551106E-5
iaa	3.292939936775553E-5
mig	2.6343519494204424E-4
uyo	1.3171759747102212E-4
iab	6.585879873551106E-5
-ki	1.3171759747102212E-4
mii	1.975763962065332E-4
mih	1.6464699683877766E-4
mik	1.975763962065332E-4
mim	1.975763962065332E-4
uyu	2.963645943097998E-4
